ticket_id,ticket_code,customer_id,serial_no,product_id,center_id,issue_desc,category_id,priority,status,technician_id,received_at,due_date,closed_at,is_warranty
3122,BH-003122/2025,6542,SN986586173073,66,4,KH NÓI CẢM ỨNG CHỖ ĐƯỢC CHỖ KHÔNG ĐÃ THỬ KHỞI ĐỘNG LẠI KHÔNG ĐƯỢC,1,CAO,DA_DONG,34,2025-02-10 09:30,2025-02-11 09:30,2025-02-11 06:26,false
3123,BH-003123/2026,49319,SN935834098128,177,4,kh noi cam ung loan khong bam duoc da thu khoi dong lai khong duoc,1,TRUNG_BINH,DA_DONG,6,2026-04-06 17:45,2026-04-09 17:45,2026-04-08 14:27,false
3124,BH-003124/2025,15013,SN854715942221,175,4,tình trạng: sạc đầy nhưng dùng 30 phút là sập nguồn khách chưa từng sửa ở đâu,2,THAP,DANG_XU_LY,4,2025-10-19 08:45,2025-10-24 08:45,,true
3125,BH-003125/2026,29490,SN797637541770,104,5,may bi sạc rất chậm mất cả đêm bị từ tuần trước,3,TRUNG_BINH,DA_DONG,35,2026-02-25 10:30,2026-02-28 10:30,2026-02-27 13:29,false
3126,BH-003126/2025,46014,SN994615408889,51,6,KHÁCH HÀNG PHẢN ÁNH MÀN HÌNH ĐEN KHÔNG LÊN ĐÃ THỬ KHỞI ĐỘNG LẠI KHÔNG ĐƯỢC,1,CAO,DANG_XU_LY,10,2025-04-30 13:15,2025-05-01 13:15,,true
3127,BH-003127/2024,21523,SN734422076172,97,2,khách báo quên mật khẩu không mở được máy,4,THAP,DA_DONG,12,2024-12-16 17:30,2024-12-21 17:30,2024-12-20 17:18,true
3128,BH-003128/2024,53958,SN472385908644,236,6,máy rơi vào nước không lên nguồn,5,CAO,DA_DONG,23,2024-12-16 17:45,2024-12-17 17:45,2024-12-17 00:53,true
3129,BH-003129/2026,5669,SN101717067728,286,5,may bi ung dung tu thoat lien tuc bi tu tuan truoc,4,THAP,DA_DONG,35,2026-07-31 17:15,2026-08-05 17:15,2026-08-02 15:34,true
3130,BH-003130/2024,45019,SN408797304702,48,4,khách báo máy không giữ được pin qua đêm xảy ra sau khi rơi,2,TRUNG_BINH,DA_DONG,2,2024-09-05 12:45,2024-09-08 12:45,2024-09-07 03:16,true
3131,BH-003131/2026,23929,SN326779138107,65,3,pin nóng bất thường khi dùng bị từ tuần trước,2,TRUNG_BINH,DA_PHAN_CONG,27,2026-03-23 09:30,2026-03-26 09:30,,true
3132,BH-003132/2025,37993,SN359104453985,319,6,tình trạng: chân sạc lỏng phải giữ mới sạc được khách chưa từng sửa ở đâu,3,TRUNG_BINH,HOAN_TAT,28,2025-12-17 14:30,2025-12-20 14:30,,true
3133,BH-003133/2025,29460,SN216196100173,302,6,kh noi sac rat cham mat ca dem may con bao hanh,3,TRUNG_BINH,DA_DONG,11,2025-07-23 11:00,2025-07-26 11:00,2025-07-24 13:09,true
3134,BH-003134/2025,52359,SN657666350990,315,1,khach bao man hinh den khong len bi tu tuan truoc,1,CAO,DA_DONG,1,2025-09-10 12:00,2025-09-11 12:00,2025-09-10 22:36,true
3135,BH-003135/2024,31389,SN551359569920,250,2,khách hàng phản ánh cổng sạc bám bụi không tiếp xúc,3,THAP,DA_DONG,29,2024-11-17 13:00,2024-11-22 13:00,2024-11-20 15:39,true
3136,BH-003136/2024,661,SN819832335898,216,2,kh nói màn hình nứt sau khi rơi mới bị 2 ngày nay,1,CAO,DA_PHAN_CONG,12,2024-12-10 10:30,2024-12-11 10:30,,true
3137,BH-003137/2024,4922,SN848970675269,130,2,PIN TỤT RẤT NHANH DÙNG 2 TIẾNG ĐÃ HẾT KHÁCH CHƯA TỪNG SỬA Ở ĐÂU,2,TRUNG_BINH,HOAN_TAT,12,2024-12-21 08:45,2024-12-24 08:45,,false
3138,BH-003138/2025,28829,SN397606760407,57,6,may bi máy tự tắt khi còn 30% pin,2,TRUNG_BINH,DA_DONG,11,2025-03-16 17:30,2025-03-19 17:30,2025-03-18 20:57,true
3139,BH-003139/2024,43031,SN622565514968,132,4,may bi pin sụt 20% chỉ sau vài phút mới bị 2 ngày nay,2,TRUNG_BINH,DA_DONG,34,2024-12-28 16:30,2024-12-31 16:30,2024-12-30 10:05,false
3140,BH-003140/2024,44180,SN944845692427,91,3,khách báo báo pin sai phần trăm nhảy loạn máy còn bảo hành,2,TRUNG_BINH,DA_DONG,37,2024-12-09 14:15,2024-12-12 14:15,2024-12-10 13:21,true
3141,BH-003141/2026,39373,SN728860724038,190,3,KH NOI CAM UNG LOAN KHONG BAM DUOC KHACH CHUA TUNG SUA O DAU,1,CAO,DA_DONG,32,2026-03-13 11:45,2026-03-14 11:45,2026-03-15 22:44,true
3142,BH-003142/2024,24976,SN232159320816,265,2,tình trạng: màn hình nứt sau khi rơi khách chưa từng sửa ở đâu,1,CAO,DA_DONG,29,2024-12-16 17:15,2024-12-17 17:15,2024-12-17 14:12,true
3143,BH-003143/2025,52525,SN244535734285,212,4,may bi máy vào nước màn hình loang ố,5,TRUNG_BINH,DA_DONG,4,2025-01-29 16:00,2025-02-01 16:00,2025-02-02 19:02,true
3144,BH-003144/2026,9201,SN421901851084,189,4,khách hàng phản ánh máy vào nước màn hình loang ố máy còn bảo hành,5,THAP,DA_PHAN_CONG,34,2026-01-04 13:30,2026-01-09 13:30,,false
3145,BH-003145/2024,15987,SN535948415894,52,3,KH NÓI CAMERA MỞ LÊN BỊ ĐEN MÀN XẢY RA SAU KHI RƠI,4,THAP,DA_DONG,38,2024-11-30 16:45,2024-12-05 16:45,2024-12-05 04:50,true
3146,BH-003146/2025,36861,SN114982624392,44,4,tình trạng: camera mở lên bị đen màn,4,THAP,DA_DONG,34,2025-12-26 17:15,2025-12-31 17:15,2025-12-29 17:50,true
3147,BH-003147/2025,8589,SN344636833784,254,3,cắm sạc máy nóng bất thường xảy ra sau khi rơi,3,TRUNG_BINH,DA_DONG,22,2025-03-29 15:15,2025-04-01 15:15,2025-03-31 13:38,true
3148,BH-003148/2025,47952,SN201571504188,309,2,khách hàng phản ánh cổng sạc bám bụi không tiếp xúc bị từ tuần trước,3,TRUNG_BINH,DA_DONG,30,2025-04-09 11:30,2025-04-12 11:30,2025-04-11 14:27,true
3149,BH-003149/2024,25812,SN851345911699,172,2,kh nói điện thoại dính nước mưa loa bị rè máy còn bảo hành,5,CAO,DA_DONG,30,2024-09-22 11:30,2024-09-23 11:30,2024-09-22 20:41,true
3150,BH-003150/2025,25328,SN760293896354,151,3,khách báo nút nguồn bị kẹt,6,TRUNG_BINH,DA_DONG,22,2025-12-13 08:15,2025-12-16 08:15,2025-12-14 12:06,true
3151,BH-003151/2025,11757,SN707924626002,187,6,tình trạng: màn hình xuất hiện vệt mực loang khách chưa từng sửa ở đâu,1,CAO,DA_DONG,10,2025-11-26 10:00,2025-11-27 10:00,2025-11-27 07:37,true
3152,BH-003152/2024,44118,SN900226679387,141,6,khách hàng phản ánh màn hình bị hở sáng viền dưới máy còn bảo hành,1,CAO,DA_DONG,18,2024-12-18 15:15,2024-12-19 15:15,2024-12-20 21:31,true
3153,BH-003153/2025,28163,SN427190044182,20,6,KH NÓI MÀN HÌNH XUẤT HIỆN VỆT MỰC LOANG MỚI BỊ 2 NGÀY NAY,1,THAP,DA_DONG,18,2025-03-29 16:45,2025-04-03 16:45,2025-04-01 00:19,false
3154,BH-003154/2026,48650,SN245457746000,21,5,khách hàng phản ánh màn hình bị ám vàng một góc mới bị 2 ngày nay,1,CAO,DA_DONG,17,2026-05-01 14:15,2026-05-02 14:15,2026-05-03 19:47,false
3155,BH-003155/2026,3150,SN108769475024,154,5,kh nói cảm ứng loạn không bấm được khách chưa từng sửa ở đâu,1,CAO,DA_DONG,35,2026-06-11 13:30,2026-06-12 13:30,2026-06-12 04:50,false
3156,BH-003156/2026,47923,SN446959055536,295,6,TÌNH TRẠNG: QUÊN MẬT KHẨU KHÔNG MỞ ĐƯỢC MÁY MÁY CÒN BẢO HÀNH,4,THAP,DA_DONG,18,2026-04-23 10:00,2026-04-28 10:00,2026-04-25 08:14,true
3157,BH-003157/2025,50770,SN610499515655,269,4,kh noi cong sac bi gay chan,3,TRUNG_BINH,DA_DONG,16,2025-09-02 15:30,2025-09-05 15:30,2025-09-04 06:38,false
3158,BH-003158/2026,3965,SN263848979729,259,3,pin tụt rất nhanh dùng 2 tiếng đã hết máy còn bảo hành,2,TRUNG_BINH,DA_PHAN_CONG,37,2026-06-24 16:45,2026-06-27 16:45,,false
3159,BH-003159/2025,43663,SN258393909230,65,4,khách báo cổng sạc bị gãy chân,3,TRUNG_BINH,DA_DONG,14,2025-02-13 10:30,2025-02-16 10:30,2025-02-15 09:04,true
3160,BH-003160/2025,10059,SN226861007684,301,6,khách báo cảm ứng loạn không bấm được đã thử khởi động lại không được,1,THAP,DA_DONG,18,2025-07-04 10:00,2025-07-09 10:00,2025-07-07 13:10,false
3161,BH-003161/2026,10318,SN466521111360,43,5,tình trạng: pin sụt 20% chỉ sau vài phút máy còn bảo hành,2,TRUNG_BINH,DA_DONG,7,2026-08-05 11:00,2026-08-08 11:00,2026-08-07 01:08,true
3162,BH-003162/2024,28413,SN588989421177,264,6,may bi may co tieng keu la ben trong bi tu tuan truoc,6,CAO,DA_DONG,10,2024-11-21 08:00,2024-11-22 08:00,2024-11-21 17:35,true
3163,BH-003163/2026,3868,SN120744390939,273,6,tình trạng: sạc rất chậm mất cả đêm xảy ra sau khi rơi,3,TRUNG_BINH,DANG_XU_LY,23,2026-08-19 16:15,2026-08-22 16:15,,true
3164,BH-003164/2025,32231,SN504329450150,88,6,khách báo điểm chết trên màn hình bị từ tuần trước,1,CAO,DA_DONG,10,2025-11-25 16:45,2025-11-26 16:45,2025-11-26 10:34,true
3165,BH-003165/2026,5161,SN961479691885,27,5,kh nói cảm ứng chỗ được chỗ không bị từ tuần trước,1,CAO,DA_DONG,7,2026-06-11 12:15,2026-06-12 12:15,2026-06-13 18:06,true
3166,BH-003166/2025,15973,SN382521810932,49,4,khách báo cổng sạc bị gãy chân máy còn bảo hành,3,TRUNG_BINH,HOAN_TAT,21,2025-07-21 12:00,2025-07-24 12:00,,true
3167,BH-003167/2026,47973,SN364147732404,152,4,MAY BI KHÔNG CÀI ĐƯỢC ỨNG DỤNG BÁO LỖI BỊ TỪ TUẦN TRƯỚC,4,THAP,DA_DONG,16,2026-01-06 09:30,2026-01-11 09:30,2026-01-10 23:36,true
3168,BH-003168/2025,43074,SN317372070647,65,5,kh noi camera mo len bi den man xay ra sau khi roi,4,THAP,DANG_XU_LY,24,2025-08-14 10:00,2025-08-19 10:00,,false
3169,BH-003169/2025,44696,SN377702242287,305,6,kh nói pin chai chỉ còn dùng được nửa ngày mới bị 2 ngày nay,2,TRUNG_BINH,DA_DONG,28,2025-10-17 09:00,2025-10-20 09:00,2025-10-19 10:00,false
3170,BH-003170/2025,31604,SN710816891648,18,3,TÌNH TRẠNG: SẠC ĐẦY NHƯNG DÙNG 30 PHÚT LÀ SẬP NGUỒN ĐÃ THỬ KHỞI ĐỘNG LẠI KHÔNG ĐƯỢC,2,TRUNG_BINH,DA_DONG,38,2025-03-16 15:30,2025-03-19 15:30,2025-03-18 10:30,true
3171,BH-003171/2026,12001,SN827872221771,86,5,khách báo màn hình bị ám vàng một góc xảy ra sau khi rơi,1,CAO,DA_DONG,24,2026-01-28 13:30,2026-01-29 13:30,2026-01-29 03:23,true
3172,BH-003172/2026,30758,SN107722758264,214,1,khách hàng phản ánh điểm chết trên màn hình khách chưa từng sửa ở đâu,1,CAO,DA_DONG,20,2026-07-20 15:15,2026-07-21 15:15,2026-07-21 07:17,true
3173,BH-003173/2025,41418,SN477331923720,120,3,may bi may tu tat khi con 30% pin bi tu tuan truoc,2,TRUNG_BINH,HOAN_TAT,37,2025-07-29 09:30,2025-08-01 09:30,,false
3174,BH-003174/2025,45292,SN999981794330,195,6,tình trạng: cảm ứng chỗ được chỗ không đã thử khởi động lại không được,1,CAO,DA_DONG,10,2025-05-07 08:30,2025-05-08 08:30,2025-05-07 22:45,true
3175,BH-003175/2026,31547,SN861046479402,115,2,khách báo chân sạc lỏng phải giữ mới sạc được,3,TRUNG_BINH,DA_DONG,8,2026-05-30 16:45,2026-06-02 16:45,2026-06-02 07:02,true
3176,BH-003176/2024,44389,SN633455763106,88,6,kh nói mic gọi điện đối phương không nghe được đã thử khởi động lại không được,6,THAP,DA_DONG,11,2024-12-29 17:45,2025-01-03 17:45,2025-01-09 06:09,true
3177,BH-003177/2026,45302,SN373030894806,92,1,khách hàng phản ánh sạc rất chậm mất cả đêm đã thử khởi động lại không được,3,TRUNG_BINH,HOAN_TAT,1,2026-04-29 13:00,2026-05-02 13:00,,true
3178,BH-003178/2025,6117,SN903397227032,212,2,tình trạng: sạc vào nhưng không nhận cáp khách chưa từng sửa ở đâu,3,TRUNG_BINH,CHO_LINH_KIEN,8,2025-09-20 12:30,2025-09-23 12:30,,false
3179,BH-003179/2024,34410,SN817103806300,6,3,kh noi dinh nuoc bien may nong va tat xay ra sau khi roi,5,CAO,DA_DONG,3,2024-12-05 08:00,2024-12-06 08:00,2024-12-06 04:10,false
3180,BH-003180/2026,46598,SN835231515382,158,3,tinh trang: sac rat cham mat ca dem xay ra sau khi roi,3,TRUNG_BINH,DA_DONG,37,2026-08-30 11:15,2026-09-02 11:15,2026-09-01 07:58,false
3181,BH-003181/2025,51537,SN701009640628,257,3,kh nói cảm ứng loạn không bấm được,1,CAO,DA_DONG,19,2025-09-17 14:00,2025-09-18 14:00,2025-09-19 00:42,true
3182,BH-003182/2025,40124,SN471852195949,43,1,KHACH BAO ROI BON RUA MAY CHAP CHON MOI BI 2 NGAY NAY,5,CAO,DANG_XU_LY,1,2025-10-06 10:15,2025-10-07 10:15,,true
3183,BH-003183/2025,9873,SN370649957614,158,6,KHÁCH HÀNG PHẢN ÁNH MÁY KHÔNG GIỮ ĐƯỢC PIN QUA ĐÊM XẢY RA SAU KHI RƠI,2,TRUNG_BINH,DANG_XU_LY,23,2025-08-24 13:00,2025-08-27 13:00,,false
3184,BH-003184/2026,2872,SN257659405476,261,5,tình trạng: pin chai chỉ còn dùng được nửa ngày khách chưa từng sửa ở đâu,2,TRUNG_BINH,DA_DONG,31,2026-03-07 13:15,2026-03-10 13:15,2026-03-09 13:03,true
3185,BH-003185/2025,17784,SN653462294598,204,6,tinh trang: chan sac long phai giu moi sac duoc may con bao hanh,3,TRUNG_BINH,DA_DONG,28,2025-01-01 11:00,2025-01-04 11:00,2025-01-03 06:23,true
3186,BH-003186/2025,12240,SN951531839379,249,2,TÌNH TRẠNG: MÀN HÌNH CHỚP TẮT LIÊN TỤC MỚI BỊ 2 NGÀY NAY,1,CAO,DA_DONG,30,2025-06-24 10:30,2025-06-25 10:30,2025-06-25 03:05,false
3187,BH-003187/2026,8753,SN628081761032,204,4,may bi cắm sạc báo lỗi phụ kiện xảy ra sau khi rơi,3,TRUNG_BINH,DA_DONG,16,2026-08-07 17:15,2026-08-10 17:15,2026-08-11 13:38,true
3188,BH-003188/2026,19782,SN563489731026,14,3,may bi màn hình chớp tắt liên tục,1,CAO,DA_DONG,36,2026-08-12 09:00,2026-08-13 09:00,2026-08-12 22:43,false
3189,BH-003189/2025,46080,SN886373464915,232,4,khách báo sạc vào nhưng không nhận cáp mới bị 2 ngày nay,3,TRUNG_BINH,DA_DONG,16,2025-12-14 14:00,2025-12-17 14:00,2025-12-16 05:53,false
3190,BH-003190/2025,4005,SN833261339882,208,4,khách báo máy vào nước màn hình loang ố khách chưa từng sửa ở đâu,5,CAO,DA_DONG,14,2025-11-20 16:45,2025-11-21 16:45,2025-11-21 11:15,false
3191,BH-003191/2026,53134,SN667973982439,92,4,tình trạng: máy tự tắt khi còn 30% pin,2,TRUNG_BINH,DA_DONG,34,2026-04-26 13:15,2026-04-29 13:15,2026-04-28 03:18,false
3192,BH-003192/2024,24511,SN813378811237,213,5,tình trạng: báo pin sai phần trăm nhảy loạn khách chưa từng sửa ở đâu,2,TRUNG_BINH,DA_DONG,35,2024-11-12 10:45,2024-11-15 10:45,2024-11-14 11:25,false
3193,BH-003193/2025,35026,SN158212868257,304,2,tình trạng: máy vào nước màn hình loang ố đã thử khởi động lại không được,5,CAO,DA_DONG,8,2025-09-24 08:45,2025-09-25 08:45,2025-09-24 22:33,false
3194,BH-003194/2026,22841,SN895573765782,310,3,kh nói quên mật khẩu không mở được máy xảy ra sau khi rơi,4,THAP,DA_DONG,37,2026-01-26 13:15,2026-01-31 13:15,2026-01-27 22:51,true
3195,BH-003195/2025,21178,SN702212602686,187,3,khach hang phan anh pin sut 20% chi sau vai phut xay ra sau khi roi,2,TRUNG_BINH,DA_DONG,36,2025-08-01 09:45,2025-08-04 09:45,2025-08-08 05:39,true
3196,BH-003196/2026,19169,SN288244902370,85,3,may bi khong cai duoc ung dung bao loi,4,THAP,DA_DONG,37,2026-07-06 09:00,2026-07-11 09:00,2026-07-07 17:59,true
3197,BH-003197/2025,45042,SN228761568796,119,1,kh nói màn hình bị ám vàng một góc bị từ tuần trước,1,CAO,DA_DONG,1,2025-09-02 12:45,2025-09-03 12:45,2025-09-03 05:28,false
3198,BH-003198/2026,37948,SN900586666343,197,2,kh nói màn hình bị sọc dọc,1,THAP,DA_DONG,25,2026-03-19 08:15,2026-03-24 08:15,2026-03-22 19:47,true
3199,BH-003199/2024,4495,SN409565452218,296,3,tình trạng: màn hình xuất hiện vệt mực loang khách chưa từng sửa ở đâu,1,TRUNG_BINH,DA_DONG,32,2024-12-08 11:15,2024-12-11 11:15,2024-12-14 09:53,true
3200,BH-003200/2026,25827,SN843934967574,17,3,khách báo sạc đầy nhưng dùng 30 phút là sập nguồn khách chưa từng sửa ở đâu,2,TRUNG_BINH,DA_DONG,27,2026-07-23 14:45,2026-07-26 14:45,2026-07-25 16:35,true
3201,BH-003201/2026,45469,SN831339862740,172,3,kh nói màn hình chớp tắt liên tục xảy ra sau khi rơi,1,CAO,DA_DONG,38,2026-01-25 13:15,2026-01-26 13:15,2026-01-25 23:43,false
3202,BH-003202/2026,35356,SN290715443113,69,4,may bi cam sac bao loi phu kien khach chua tung sua o dau,3,TRUNG_BINH,DA_DONG,6,2026-01-26 15:30,2026-01-29 15:30,2026-01-28 20:31,false
3203,BH-003203/2025,43058,SN494080379794,3,5,khách báo pin chai chỉ còn dùng được nửa ngày máy còn bảo hành,2,TRUNG_BINH,DA_DONG,26,2025-01-22 11:45,2025-01-25 11:45,2025-01-24 23:44,true
3204,BH-003204/2026,13362,SN580449855365,66,5,khach bao cam ung cho duoc cho khong da thu khoi dong lai khong duoc,1,CAO,DA_DONG,7,2026-06-16 15:45,2026-06-17 15:45,2026-06-17 10:45,false
3205,BH-003205/2025,10867,SN326331637515,36,6,tình trạng: cắm sạc không vào điện khách chưa từng sửa ở đâu,3,TRUNG_BINH,DA_DONG,18,2025-12-24 10:30,2025-12-27 10:30,2025-12-26 20:13,true
3206,BH-003206/2026,16226,SN511899845102,35,6,khách báo điểm chết trên màn hình,1,CAO,DA_DONG,23,2026-04-02 16:45,2026-04-03 16:45,2026-04-03 08:28,true
3207,BH-003207/2025,41961,SN746751718328,161,4,khách hàng phản ánh sạc đầy nhưng dùng 30 phút là sập nguồn máy còn bảo hành,2,TRUNG_BINH,DA_DONG,4,2025-10-13 08:30,2025-10-16 08:30,2025-10-14 21:43,true
3208,BH-003208/2025,26861,SN410962755607,174,1,tình trạng: điểm chết trên màn hình đã thử khởi động lại không được,1,CAO,DA_DONG,33,2025-08-07 09:00,2025-08-08 09:00,2025-08-07 18:59,true
3209,BH-003209/2025,51609,SN710109200143,25,6,khách hàng phản ánh màn hình bị ám vàng một góc máy còn bảo hành,1,CAO,DA_DONG,28,2025-09-18 16:30,2025-09-19 16:30,2025-09-19 11:57,true
3210,BH-003210/2026,53959,SN566274766683,214,3,tình trạng: màn hình đen không lên bị từ tuần trước,1,CAO,DA_DONG,38,2026-07-18 09:30,2026-07-19 09:30,2026-07-19 02:28,false
3211,BH-003211/2025,37612,SN616446521235,263,1,may bi cảm ứng chỗ được chỗ không đã thử khởi động lại không được,1,CAO,CHO_LINH_KIEN,33,2025-01-02 12:45,2025-01-03 12:45,,true
3212,BH-003212/2024,16442,SN148304898038,312,5,tình trạng: sạc rất chậm mất cả đêm bị từ tuần trước,3,TRUNG_BINH,DA_DONG,24,2024-10-06 08:30,2024-10-09 08:30,2024-10-07 09:27,true
3213,BH-003213/2025,45558,SN207370725764,55,6,khách báo báo pin sai phần trăm nhảy loạn xảy ra sau khi rơi,2,TRUNG_BINH,DA_DONG,28,2025-01-29 09:15,2025-02-01 09:15,2025-01-31 02:17,true
3214,BH-003214/2026,14408,SN654470307826,7,5,khách hàng phản ánh camera mở lên bị đen màn khách chưa từng sửa ở đâu,4,THAP,HOAN_TAT,24,2026-01-07 15:30,2026-01-12 15:30,,false
3215,BH-003215/2026,23900,SN272943923574,254,6,kh noi pin sut 20% chi sau vai phut xay ra sau khi roi,2,TRUNG_BINH,DA_DONG,13,2026-03-08 10:30,2026-03-11 10:30,2026-03-09 07:07,true
3216,BH-003216/2025,52167,SN269547129867,152,3,tình trạng: camera mở lên bị đen màn xảy ra sau khi rơi,4,CAO,DA_DONG,36,2025-02-17 09:30,2025-02-18 09:30,2025-02-17 22:30,true
3217,BH-003217/2026,39809,SN947381484939,127,6,tình trạng: màn hình bị ám vàng một góc khách chưa từng sửa ở đâu,1,CAO,DA_DONG,10,2026-05-29 16:15,2026-05-30 16:15,2026-05-30 07:55,true
3218,BH-003218/2024,31418,SN488685714277,22,2,khách hàng phản ánh chân sạc lỏng phải giữ mới sạc được máy còn bảo hành,3,TRUNG_BINH,DA_DONG,30,2024-12-05 11:30,2024-12-08 11:30,2024-12-07 21:42,true
3219,BH-003219/2025,47059,SN521708087955,85,5,màn hình xuất hiện vệt mực loang bị từ tuần trước,1,CAO,DA_DONG,9,2025-11-08 11:45,2025-11-09 11:45,2025-11-08 21:26,true
3220,BH-003220/2025,4713,SN168869574747,278,4,kh nói quên mật khẩu không mở được máy máy còn bảo hành,4,CAO,DA_DONG,21,2025-03-24 13:45,2025-03-25 13:45,2025-03-25 06:03,true
3221,BH-003221/2025,44891,SN669336352604,290,6,TÌNH TRẠNG: PIN SỤT 20% CHỈ SAU VÀI PHÚT XẢY RA SAU KHI RƠI,2,TRUNG_BINH,DA_DONG,28,2025-11-24 14:00,2025-11-27 14:00,2025-11-26 11:52,true
3222,BH-003222/2026,49046,SN609022771139,18,1,KHÁCH HÀNG PHẢN ÁNH CẮM SẠC BÁO LỖI PHỤ KIỆN XẢY RA SAU KHI RƠI,3,TRUNG_BINH,DA_DONG,1,2026-02-13 09:30,2026-02-16 09:30,2026-02-16 00:51,false
3223,BH-003223/2026,34189,SN331278358947,309,5,kh nói chân sạc lỏng phải giữ mới sạc được xảy ra sau khi rơi,3,TRUNG_BINH,DA_PHAN_CONG,26,2026-02-10 12:00,2026-02-13 12:00,,false
3224,BH-003224/2025,22922,SN787418825951,305,5,kh nói pin tụt rất nhanh dùng 2 tiếng đã hết đã thử khởi động lại không được,2,THAP,DA_DONG,31,2025-01-24 15:15,2025-01-29 15:15,2025-01-27 10:33,false
3225,BH-003225/2026,10327,SN840216720187,229,4,khách hàng phản ánh cổng sạc bám bụi không tiếp xúc,3,TRUNG_BINH,DA_DONG,6,2026-06-13 08:00,2026-06-16 08:00,2026-06-15 05:56,true
3226,BH-003226/2026,53342,SN367593909512,35,2,khách hàng phản ánh pin nóng bất thường khi dùng,2,TRUNG_BINH,DA_DONG,8,2026-07-17 16:15,2026-07-20 16:15,2026-07-19 22:28,false
3227,BH-003227/2025,20457,SN247925886384,51,1,kh noi cam sac khong vao dien may con bao hanh,3,TRUNG_BINH,DA_PHAN_CONG,33,2025-10-26 15:15,2025-10-29 15:15,,false
3228,BH-003228/2025,2898,SN182233079411,169,3,tình trạng: màn hình bị hở sáng viền dưới đã thử khởi động lại không được,1,TRUNG_BINH,DA_DONG,32,2025-05-16 12:45,2025-05-19 12:45,2025-05-18 15:10,true
3229,BH-003229/2025,185,SN640915864722,53,2,khách hàng phản ánh màn hình đen không lên đã thử khởi động lại không được,1,CAO,CHO_LINH_KIEN,12,2025-03-23 12:30,2025-03-24 12:30,,true
