order_id,product_id,so_luong,don_gia,thanh_tien
13061,258,1,5990000,5990000
13062,220,1,12340500,12340500
13062,54,1,7490000,7490000
13063,82,1,2490000,2241000
13064,251,1,25191000,25191000
13065,24,1,6165500,6165500
13065,115,1,31990000,31990000
13065,81,1,6490000,6490000
13066,184,1,6165500,6165500
13066,95,3,7191000,21573000
13066,64,1,18990000,18990000
13067,273,3,10791000,32373000
13067,136,1,4740500,4740500
13068,32,1,11390500,11390500
13069,234,1,7590500,7590500
13069,210,1,6490000,6490000
13070,253,1,1890000,1890000
13071,51,1,450000,450000
13071,146,1,5990000,5990000
13072,119,1,120000,120000
13072,244,1,28791000,28791000
13073,145,1,2990000,2990000
13074,197,1,750000,750000
13075,52,1,180500,180500
13076,52,1,190000,190000
13076,52,1,171000,171000
13076,314,2,27990000,55980000
13077,18,1,9490000,9490000
13077,269,1,405000,405000
13078,55,2,9990000,19980000
13079,236,1,7990000,7990000
13080,184,1,6490000,6490000
13081,53,1,9015500,9015500
13082,218,1,1701000,1701000
13083,191,1,4990000,4990000
13083,34,1,18990000,18990000
13083,179,1,320000,320000
13084,70,1,1795500,1795500
13085,277,1,6490000,6490000
13086,223,1,5990000,5990000
13087,296,1,20691000,20691000
13088,52,1,190000,190000
13088,8,1,1890000,1890000
13089,195,1,2490000,2490000
13090,187,1,4990000,4990000
13091,51,1,405000,405000
13092,137,1,3790500,3790500
13093,281,1,3990000,3990000
13094,275,1,5690500,5690500
13095,106,1,7191000,7191000
13095,230,1,250000,250000
13095,310,1,5990000,5990000
13096,107,1,320000,320000
13097,144,1,4990000,4990000
13098,113,1,18990000,18990000
13099,267,1,9015500,9015500
13099,132,1,4491000,4491000
13100,134,1,6490000,6490000
13101,163,1,18990000,18990000
13102,253,1,1890000,1890000
13102,243,1,18040500,18040500
13103,213,1,18990000,18990000
13104,277,2,5841000,11682000
13105,270,1,5990000,5990000
13105,250,2,190000,380000
13106,195,1,2490000,2490000
13107,213,1,18990000,18990000
13107,275,3,5690500,17071500
13108,127,1,5841000,5841000
13108,123,1,2365500,2365500
13109,144,1,4740500,4740500
13110,303,1,18990000,18990000
13111,40,1,1890000,1890000
13112,209,1,8991000,8991000
13113,228,1,2241000,2241000
13114,9,1,288000,288000
13114,6,1,5391000,5391000
13115,299,1,3490000,3490000
13116,248,1,11990000,11990000
13117,47,1,5841000,5841000
13118,195,2,2490000,4980000
13119,226,1,18990000,18990000
13119,154,3,22990000,68970000
13120,143,1,2490000,2490000
13121,55,1,8991000,8991000
13122,162,1,18990000,18990000
13122,154,1,22990000,22990000
13123,9,1,288000,288000
13123,159,1,12990000,12990000
13124,90,2,450000,900000
13125,137,1,3990000,3990000
13125,147,1,10791000,10791000
13126,68,1,1890000,1890000
13126,231,2,35140500,70281000
13127,10,1,6490000,6490000
13127,280,1,4131000,4131000
13128,17,1,320000,320000
13129,218,1,1890000,2079000
13130,62,1,26590500,26590500
13131,71,1,10791000,10791000
13131,297,1,9490000,9490000
13131,86,1,18990000,18990000
13132,236,1,7990000,7990000
13133,71,1,11990000,11990000
13134,253,3,1701000,5103000
13135,34,1,18990000,18990000
13136,179,1,320000,320000
13137,38,1,11990000,11990000
13138,150,1,12990000,12990000
13138,71,1,11990000,11990000
13138,20,1,4360500,4360500
13139,277,1,6490000,6490000
13140,105,1,9015500,9015500
13141,145,1,2691000,2691000
13141,173,1,18040500,18040500
13141,227,1,9990000,9990000
13142,252,1,250000,250000
13142,80,2,9015500,18031000
13143,166,1,3790500,3790500
13144,247,1,11990000,11990000
13145,107,1,320000,320000
13146,93,3,7990000,23970000
13147,87,1,4740500,4740500
13148,93,1,7191000,7191000
13149,55,1,9490500,9490500
13150,68,1,1890000,1890000
13150,86,1,18040500,18040500
13150,51,1,405000,405000
13151,150,2,12340500,24681000
13152,258,1,5990000,5990000
13153,304,1,7990000,7990000
13154,315,1,4131000,4131000
13154,136,1,4990000,4990000
13155,173,1,18990000,18990000
13156,45,1,9015500,9015500
13157,173,1,18990000,18990000
13158,67,1,18990000,18990000
13159,298,1,5841000,5841000
13160,279,1,4590000,4590000
13161,57,1,36990000,40689000
13162,56,1,6490000,6490000
13162,114,3,28791000,86373000
13162,148,1,5391000,5391000
13163,318,1,7990000,7990000
13164,84,1,9490000,9490000
13165,161,1,18990000,18990000
13166,191,1,4990000,4990000
13167,132,1,4740500,4740500
13168,255,1,27990000,27990000
13169,11,1,36990000,36990000
13170,88,2,7191000,14382000
13170,309,2,36990000,73980000
13170,101,1,18040500,18040500
13171,222,1,35140500,35140500
13172,18,1,9015500,9015500
13173,166,1,3990000,3990000
13174,168,1,27990000,27990000
13175,317,2,30390500,60781000
13176,23,1,36990000,36990000
13177,1,1,1890000,1890000
13177,287,1,4990000,4990000
13178,44,1,2990000,2990000
13179,55,1,8991000,8991000
13179,64,1,17091000,17091000
13180,294,1,5391000,5391000
13181,58,1,7490000,7490000
13182,29,1,250000,250000
13183,178,1,2691000,2691000
13184,205,1,6490000,6490000
13185,119,1,108000,108000
13185,60,1,11990000,11990000
13185,36,1,190000,190000
13186,254,1,7990000,7990000
13186,230,1,250000,250000
13187,247,1,11990000,11990000
13187,28,3,4590000,13770000
13188,94,1,5690500,5690500
13189,280,1,4131000,4131000
13190,155,1,26590500,26590500
13191,76,1,22990000,22990000
13192,213,2,18990000,37980000
13193,192,1,7191000,7191000
13194,198,3,11990000,35970000
13195,282,1,7990000,7990000
13196,50,1,9490000,9490000
13197,220,1,12340500,12340500
13197,26,1,30390500,30390500
13198,5,2,7590500,15181000
13198,272,1,9490000,9490000
13199,198,1,11390500,11390500
13200,117,1,11990000,11990000
13201,259,1,36990000,36990000
13202,30,1,5841000,5841000
13202,203,3,26590500,79771500
13202,306,1,1701000,1701000
13203,217,2,22990000,45980000
13204,312,1,4990000,4990000
13205,209,1,8991000,8991000
13206,90,1,450000,450000
13207,246,1,750000,750000
13207,55,1,8991000,8991000
13208,141,1,5841000,5841000
13209,254,1,7590500,7590500
13209,27,1,12990000,12990000
13210,180,1,2990000,2990000
13211,320,1,320000,320000
13212,297,1,8541000,8541000
13213,199,2,36990000,73980000
13214,62,1,27990000,27990000
13215,74,1,5990000,5990000
13216,18,1,9490000,9490000
13217,149,1,31990000,31990000
13218,312,1,4740500,4740500
13218,240,1,5690500,5690500
13218,151,1,3490000,3490000
13219,315,1,4590000,4590000
13220,95,1,7590500,7590500
13220,279,1,4131000,4131000
13221,157,1,7990000,7990000
13222,17,1,320000,320000
13222,102,2,2490000,4980000
13223,269,1,427500,427500
13224,298,3,6490000,19470000
13224,273,1,11390500,11390500
13224,298,1,6490000,6490000
13225,177,1,33291000,33291000
13226,304,1,7990000,7990000
13226,243,1,17091000,17091000
13226,153,1,114000,114000
13227,176,1,31990000,31990000
13227,54,1,6741000,6741000
13228,188,1,8991000,8991000
13228,246,1,750000,750000
13229,82,1,2365500,2365500
13230,103,1,22990000,22990000
13231,112,1,25191000,25191000
13231,215,1,27990000,27990000
13232,252,1,250000,250000
13233,145,1,2990000,2990000
13234,286,1,3490000,3490000
13235,262,1,675000,675000
13236,189,1,1701000,1701000
13237,218,2,1795500,3591000
13238,203,1,26590500,26590500
13238,201,1,4740500,4740500
13238,107,1,288000,288000
13239,3,1,590000,590000
13239,271,1,6490000,6490000
13240,11,1,33291000,33291000
13241,28,1,4590000,4590000
13242,266,1,120000,120000
13242,131,1,26590500,26590500
13243,17,2,304000,608000
13244,310,1,5990000,5990000
13244,97,3,4131000,12393000
13245,214,1,27990000,27990000
13246,217,1,22990000,22990000
13247,3,1,590000,590000
13248,243,1,18990000,18990000
13249,107,1,304000,304000
13250,280,1,4590000,4590000
13251,4,1,320000,320000
13252,19,1,11990000,11990000
13252,252,1,237500,237500
13253,310,1,5990000,5990000
13254,135,1,5690500,5690500
13255,61,3,750000,2250000
13256,35,1,7990000,7990000
13257,143,1,2365500,2365500
13258,149,1,31990000,31990000
13258,110,1,4990000,4990000
13259,280,1,4590000,4590000
13260,233,2,250000,500000
13261,272,1,9490000,9490000
13262,20,1,4590000,4590000
13262,226,1,17091000,17091000
13262,237,1,9490000,9490000
13263,246,2,750000,1500000
13263,212,1,7990000,7990000
13264,177,1,36990000,36990000
13265,215,1,27990000,27990000
13266,235,1,3490000,3490000
13266,153,2,108000,216000
13266,220,1,12990000,12990000
13267,122,1,4990000,4990000
13268,253,1,1890000,1890000
13268,219,1,7990000,7990000
13269,210,1,6490000,6490000
13270,23,1,36990000,36990000
13270,124,1,2990000,2990000
13270,174,1,4990000,4990000
13271,3,1,560500,560500
13271,267,1,9490000,9490000
13272,39,1,30390500,30390500
13272,179,1,320000,320000
13272,241,2,4360500,8721000
13273,132,1,4740500,4740500
13273,313,1,2490000,2490000
13274,312,1,4990000,4990000
13274,165,1,6490000,6490000
13274,221,1,18040500,18040500
13275,172,1,3490000,3490000
13276,94,1,5391000,5391000
13277,22,1,4491000,4491000
13277,237,1,9490000,9490000
13278,13,1,26590500,26590500
13278,196,1,4990000,4990000
13279,288,1,3591000,3591000
13279,25,1,3490000,3490000
13280,195,1,2490000,2490000
13280,42,1,9490000,9490000
13281,202,1,11990000,11990000
13282,120,1,3315500,3315500
13283,262,1,675000,675000
13284,122,1,4740500,4740500
13285,65,1,18040500,18040500
13286,235,1,3141000,3141000
13287,31,1,6490000,6490000
13288,99,1,12990000,12990000
13288,197,1,750000,750000
13289,288,1,3990000,3990000
13290,320,1,320000,320000
13291,154,1,22990000,22990000
13292,198,3,11990000,35970000
13292,72,1,7990000,7990000
13293,105,1,9490000,9490000
13293,24,1,6165500,6165500
13293,149,1,31990000,31990000
13294,278,1,6490000,6490000
13294,106,1,7990000,7990000
13295,149,1,30390500,30390500
13296,229,3,237500,712500
13297,205,1,6490000,6490000
13298,271,1,6490000,6490000
13299,103,1,22990000,22990000
13300,122,1,4491000,4491000
13301,274,1,11390500,11390500
13302,269,1,427500,427500
13303,230,1,250000,250000
13304,299,1,3141000,3141000
13305,99,3,11691000,35073000
13306,95,1,7990000,7990000
13307,55,1,9990000,9990000
13308,189,1,1890000,1890000
13309,48,1,6490000,6490000
13310,251,1,27990000,27990000
13311,217,1,22990000,22990000
13312,193,1,35140500,35140500
13313,114,1,31990000,31990000
13314,93,2,7990000,15980000
13315,20,1,4131000,4131000
13316,52,1,190000,190000
13316,60,1,11990000,11990000
13317,291,1,3315500,3315500
13317,289,1,11390500,11390500
13318,118,1,18990000,18990000
13319,165,1,6165500,6165500
13320,98,1,35140500,35140500
13320,293,1,2990000,2990000
13321,117,1,11990000,11990000
13321,194,1,6490000,6490000
13322,300,1,1701000,1701000
13323,294,3,5990000,17970000
13323,153,1,120000,120000
13323,296,1,21840500,21840500
13324,265,1,28791000,28791000
13325,68,1,1701000,1701000
13325,238,2,36990000,73980000
13325,242,1,5990000,5990000
13326,172,1,3141000,3141000
13327,129,1,2691000,2691000
13328,182,1,36990000,36990000
13329,316,1,2691000,2960100
13329,55,1,9490500,9490500
13330,230,1,225000,225000
13331,240,1,5391000,5391000
13332,63,1,5990000,5990000
13332,292,1,5841000,5841000
13333,66,1,675000,675000
13334,237,1,9490000,9490000
13335,13,1,26590500,26590500
13335,86,2,18990000,37980000
13336,52,1,180500,180500
13336,259,1,35140500,35140500
13337,204,2,9490000,18980000
13337,134,1,6490000,6490000
13338,254,2,7990000,15980000
13338,144,1,4740500,4740500
13339,112,1,27990000,27990000
13339,186,3,8541000,25623000
13339,275,1,5690500,5690500
13340,292,1,6490000,6490000
13340,271,1,5841000,5841000
13341,260,1,18040500,18040500
13342,172,1,3490000,3490000
13343,290,1,18990000,18990000
13344,286,1,3141000,3141000
13344,77,1,250000,250000
13345,215,3,26590500,79771500
13346,257,1,11990000,11990000
13347,180,1,2691000,2691000
13348,279,1,4131000,4131000
13349,84,1,9490000,9490000
13350,128,1,405000,405000
13351,12,1,27990000,27990000
13352,289,1,11990000,11990000
13353,100,3,9490500,28471500
13354,269,1,427500,427500
13355,147,1,11990000,11990000
13355,209,1,8991000,8991000
13355,18,1,9490000,9490000
13356,61,1,750000,750000
13357,75,1,6490000,6490000
13357,317,1,31990000,31990000
13358,220,1,12990000,12990000
13359,290,1,18990000,18990000
13359,310,1,5990000,5990000
13359,7,1,6490000,6490000
13360,211,1,5841000,5841000
13361,116,1,18040500,18040500
13362,226,3,18040500,54121500
13363,150,1,11691000,11691000
13364,318,1,7590500,7590500
13364,45,1,9490000,9490000
13365,60,1,11990000,11990000
13365,228,1,2490000,2490000
13366,23,2,36990000,73980000
13367,231,1,36990000,36990000
13367,310,1,5391000,5391000
13368,160,1,2840500,2840500
13368,220,1,12340500,12340500
13369,293,2,2990000,5980000
13370,215,1,25191000,25191000
13370,37,1,120000,120000
13371,89,1,3490000,3490000
13372,300,1,1795500,1795500
13372,305,1,1890000,1890000
13372,210,2,6490000,12980000
13373,233,1,237500,237500
13374,21,1,7990000,7990000
13375,40,1,1890000,1890000
13376,175,2,2241000,4482000
13377,108,1,30390500,30390500
13378,163,1,18990000,18990000
13378,255,1,27990000,27990000
13379,132,1,4491000,4491000
13380,314,1,25191000,25191000
13381,67,1,17091000,17091000
13381,29,1,225000,225000
13381,86,1,18040500,18040500
13382,126,1,5690500,5690500
13383,86,1,18990000,18990000
13384,101,1,17091000,17091000
13385,48,1,6165500,6165500
13386,57,1,36990000,36990000
13387,126,1,5690500,5690500
13388,61,1,712500,712500
13388,187,1,4990000,4990000
13389,38,1,11990000,11990000
13390,238,1,36990000,36990000
13390,293,2,2990000,5980000
13391,127,1,5841000,5841000
13391,309,2,35140500,70281000
13392,192,1,7590500,7590500
13393,265,1,31990000,31990000
13394,98,1,35140500,35140500
13395,222,2,33291000,66582000
13395,150,1,12990000,12990000
13396,55,1,8991000,8991000
13397,154,1,22990000,22990000
13398,34,1,18990000,18990000
13399,64,1,18990000,18990000
13400,229,1,250000,250000
13400,119,1,120000,120000
13400,232,1,750000,750000
13401,228,1,2490000,2490000
13402,170,1,17091000,17091000
13403,140,1,4990000,4990000
13404,184,1,6490000,6490000
13405,319,1,2990000,2990000
13406,101,1,17091000,17091000
13407,42,1,9490000,9490000
13407,310,1,5690500,5690500
13408,190,2,2840500,5681000
13409,106,1,7590500,7590500
13410,240,1,5391000,5391000
13411,297,1,9490000,9490000
13412,3,2,560500,1121000
13413,137,1,3990000,3990000
13414,278,1,6490000,6490000
13415,8,1,1795500,1795500
13416,154,1,22990000,22990000
13416,21,1,7990000,7990000
13417,47,1,6490000,6490000
13417,15,1,4740500,5214550
13417,141,1,5841000,5841000
13418,55,2,9990000,19980000
13418,9,2,320000,640000
13418,186,1,9015500,9015500
13419,242,1,5990000,5990000
13420,309,1,36990000,36990000
13421,112,1,25191000,25191000
13422,173,1,17091000,17091000
13423,224,2,7590500,15181000
13424,8,1,1890000,1890000
13425,111,1,7115500,7115500
13426,303,1,18990000,18990000
13427,46,1,7990000,7990000
13427,111,1,6741000,6741000
13428,113,1,17091000,17091000
13429,277,3,6165500,18496500
13430,115,1,31990000,31990000
13431,168,2,27990000,55980000
13431,235,1,3315500,3315500
13432,105,3,9490000,28470000
13432,178,1,2840500,2840500
13433,112,1,26590500,26590500
13433,212,1,7990000,7990000
13434,16,1,27990000,27990000
13434,186,1,9490000,9490000
13434,154,1,21840500,21840500
13435,218,1,1701000,1701000
13436,128,1,405000,405000
13436,52,2,171000,342000
13437,199,1,36990000,36990000
13438,112,1,27990000,27990000
13439,158,1,2691000,2691000
13440,303,1,18040500,18040500
13441,174,1,4990000,4990000
13442,285,1,2365500,2365500
13443,178,1,2990000,2990000
13444,318,1,7590500,7590500
13445,43,1,9015500,9015500
13446,210,1,6490000,6490000
13446,187,1,4990000,4990000
13446,236,1,7990000,7990000
13447,145,1,2840500,2840500
13448,51,1,450000,450000
13449,65,1,18040500,18040500
13449,154,1,21840500,24024550
13450,70,1,1795500,1795500
13451,84,1,9490000,9490000
13452,305,1,1890000,1890000
13453,248,1,10791000,10791000
13454,301,1,3990000,3990000
13455,14,1,250000,250000
13456,266,1,120000,120000
13457,176,1,28791000,28791000
13457,20,1,4360500,4360500
13457,151,1,3490000,3490000
13458,71,1,11990000,11990000
13459,181,1,4491000,4491000
13460,204,1,9490000,9490000
13460,37,3,120000,360000
13461,219,1,7191000,7191000
13462,246,1,750000,750000
13463,81,1,6165500,6165500
13464,51,1,450000,450000
13464,38,3,11990000,35970000
13465,181,1,4990000,4990000
13466,225,1,26590500,26590500
13467,168,1,27990000,27990000
13468,193,1,36990000,36990000
13468,30,1,6490000,6490000
13469,206,1,590000,590000
13470,67,1,18990000,18990000
13471,278,2,6165500,12331000
13471,203,3,27990000,83970000
13471,247,1,11990000,11990000
13472,266,1,120000,120000
13472,249,1,288000,288000
13473,115,1,28791000,28791000
13474,273,1,10791000,10791000
13474,59,1,4990000,4990000
13475,57,1,36990000,36990000
13476,186,1,8541000,8541000
13477,48,1,6490000,6490000
13477,41,1,180500,180500
13478,268,1,450000,450000
13478,314,1,27990000,27990000
13478,216,1,3990000,3990000
13479,217,1,22990000,22990000
13479,245,1,9490000,9490000
13480,23,1,36990000,36990000
13481,299,1,3490000,3490000
13482,151,1,3490000,3490000
13483,164,1,3990000,3990000
13484,176,1,31990000,31990000
13484,197,2,712500,1425000
13485,143,1,2241000,2241000
13486,131,1,27990000,27990000
13486,191,1,4990000,4990000
13487,204,1,8541000,8541000
13488,264,1,9490500,9490500
13489,15,1,4740500,4740500
13490,278,1,6165500,6165500
13491,15,1,4740500,4740500
13491,66,1,712500,712500
13491,1,1,1890000,1890000
13492,189,1,1701000,1701000
13493,168,1,27990000,27990000
13494,76,1,21840500,21840500
13494,219,1,7191000,7191000
13494,281,1,3990000,3990000
13495,133,3,27990000,83970000
13496,220,1,12340500,12340500
13497,205,1,6490000,6490000
13498,21,1,7990000,7990000
13499,218,1,1795500,1795500
13499,54,1,7490000,7490000
13500,13,1,25191000,25191000
13501,203,1,27990000,27990000
13502,191,1,4990000,4990000
13503,317,1,28791000,28791000
13504,118,1,18990000,18990000
13505,4,1,320000,320000
13505,21,1,7590500,7590500
13506,221,1,18990000,18990000
13507,181,2,4990000,9980000
13508,205,1,6490000,6490000
13509,144,2,4990000,9980000
13510,1,1,1795500,1795500
13511,251,1,27990000,27990000
13512,22,1,4491000,4491000
13513,18,1,9015500,9015500
13514,224,1,7990000,7990000
13515,44,1,2840500,2840500
13515,68,1,1890000,1890000
13516,120,1,3490000,3490000
13516,82,1,2365500,2365500
13517,281,1,3790500,3790500
13517,241,1,4131000,4131000
13517,130,1,6741000,6741000
13518,237,1,8541000,8541000
13519,272,1,9490000,9490000
13520,295,1,750000,750000
13520,122,1,4990000,4990000
13520,12,2,25191000,50382000
13521,233,2,250000,500000
13521,189,1,1701000,1701000
13522,149,1,31990000,31990000
13523,194,2,5841000,11682000
13524,299,1,3490000,3490000
13525,92,1,250000,250000
13526,32,1,11990000,11990000
13527,18,1,9490000,9490000
13528,193,1,35140500,35140500
13528,121,1,190000,190000
13529,77,1,250000,250000
13530,82,1,2490000,2490000
13531,19,1,11990000,11990000
13532,119,1,120000,120000
13532,184,1,6490000,5841000
13532,186,1,9490000,9490000
13533,40,1,1890000,1890000
13534,135,2,5391000,10782000
13535,29,1,250000,250000
13536,141,1,6490000,6490000
